"sys_RespNum",Task,Concept,"Brand:","Performance:","Price:",Response
75,5,4,0,0,0,0
75,6,1,4,3,2,0
75,6,2,1,2,4,0
75,6,3,3,2,1,0
75,6,4,0,0,0,1
75,7,1,1,3,3,0
75,7,2,4,2,4,0
75,7,3,3,1,2,0
75,7,4,0,0,0,1
75,8,1,2,3,4,1
75,8,2,4,1,3,0
75,8,3,3,2,2,0
75,8,4,0,0,0,0
75,9,1,1,2,1,0
75,9,2,2,1,2,0
75,9,3,2,3,1,0
75,9,4,0,0,0,1
75,10,1,4,2,3,0
75,10,2,3,3,1,1
75,10,3,1,1,2,0
75,10,4,0,0,0,0
75,11,1,2,3,1,0
75,11,2,4,1,4,0
75,11,3,3,2,4,0
75,11,4,0,0,0,1
75,12,1,2,2,3,0
75,12,2,3,1,4,0
75,12,3,1,3,1,1
75,12,4,0,0,0,0
75,13,1,1,1,3,0
75,13,2,1,2,4,1
75,13,3,3,3,2,0
75,13,4,0,0,0,0
75,14,1,4,1,1,0
75,14,2,1,2,2,0
75,14,3,4,3,3,0
75,14,4,0,0,0,1
75,15,1,3,3,4,0
75,15,2,1,1,3,0
75,15,3,2,2,2,0
75,15,4,0,0,0,1
75,16,1,2,1,4,0
75,16,2,4,3,1,1
75,16,3,4,2,1,0
75,16,4,0,0,0,0
75,17,1,4,3,2,0
75,17,2,2,3,3,0
75,17,3,3,1,1,0
75,17,4,0,0,0,1
76,0,1,1,3,4,1
76,0,2,4,2,2,0
76,0,3,2,1,3,0
76,0,4,0,0,0,0
76,1,1,2,1,3,0
76,1,2,3,2,2,1
76,1,3,1,3,4,0
76,1,4,0,0,0,0
76,3,1,2,2,3,0
76,3,2,4,1,4,0
76,3,3,3,3,3,1
76,3,4,0,0,0,0
76,4,1,3,2,4,0
76,4,2,1,1,2,0
76,4,3,2,3,4,1
76,4,4,0,0,0,0
76,5,1,4,2,1,0
76,5,2,3,1,2,1
76,5,3,1,3,1,0
76,5,4,0,0,0,0
76,6,1,4,2,3,0
76,6,2,2,3,2,1
76,6,3,2,1,1,0
76,6,4,0,0,0,0
76,7,1,1,2,2,0
76,7,2,4,3,2,1
76,7,3,3,1,3,0
76,7,4,0,0,0,0
76,8,1,1,1,3,1
76,8,2,1,2,4,0
76,8,3,3,3,1,0
76,8,4,0,0,0,0
76,9,1,2,3,2,1
76,9,2,4,1,1,0
76,9,3,3,2,4,0
76,9,4,0,0,0,0
76,10,1,1,2,1,0
76,10,2,2,1,4,0
76,10,3,4,3,3,1
76,10,4,0,0,0,0
76,11,1,3,1,2,1
76,11,2,1,3,3,0
76,11,3,3,2,1,0
76,11,4,0,0,0,0
76,12,1,2,1,3,1
76,12,2,4,2,4,0
76,12,3,2,3,1,0
76,12,4,0,0,0,0
76,13,1,1,3,4,0
76,13,2,2,2,2,1
76,13,3,4,1,3,0
76,13,4,0,0,0,0
76,14,1,3,1,1,1
76,14,2,4,2,1,0
76,14,3,1,3,4,0
76,14,4,0,0,0,0
76,15,1,3,2,2,0
76,15,2,2,3,1,1
76,15,3,4,1,4,0
76,15,4,0,0,0,0
76,16,1,3,1,3,0
76,16,2,1,3,2,0
76,16,3,4,3,4,1
76,16,4,0,0,0,0
76,17,1,1,2,2,1
76,17,2,2,2,1,0
76,17,3,2,3,3,0
76,17,4,0,0,0,0
77,0,1,1,3,4,0
77,0,2,4,2,2,0
77,0,3,2,1,3,1
77,0,4,0,0,0,0
77,1,1,2,1,3,0
77,1,2,3,2,2,0
77,1,3,1,3,4,1
77,1,4,0,0,0,0
77,3,1,2,2,4,0
77,3,2,4,1,3,0
77,3,3,1,3,2,0
77,3,4,0,0,0,1
77,4,1,2,3,4,1
77,4,2,1,2,3,0
77,4,3,3,1,1,0
77,4,4,0,0,0,0
77,5,1,3,3,2,1
77,5,2,2,2,1,0
77,5,3,4,3,2,0
77,5,4,0,0,0,0
77,6,1,4,2,3,1
77,6,2,2,1,2,0
77,6,3,1,1,4,0
77,6,4,0,0,0,0
77,7,1,1,3,3,0
77,7,2,3,2,4,0
77,7,3,4,1,1,0
77,7,4,0,0,0,1
77,8,1,1,2,2,0
77,8,2,3,1,3,0
77,8,3,3,3,1,1
77,8,4,0,0,0,0
77,9,1,1,1,1,0
77,9,2,2,1,4,0
77,9,3,4,3,4,1
77,9,4,0,0,0,0
77,10,1,2,3,3,0
77,10,2,4,2,4,1
77,10,3,3,2,1,0
77,10,4,0,0,0,0
77,11,1,4,1,2,0
77,11,2,2,2,2,1
77,11,3,1,3,4,0
77,11,4,0,0,0,0
77,12,1,2,3,1,1
77,12,2,4,2,3,0
77,12,3,1,1,3,0
77,12,4,0,0,0,0
77,13,1,1,1,2,1
77,13,2,3,1,1,0
77,13,3,3,3,3,0
77,13,4,0,0,0,0
77,14,1,4,2,1,0
77,14,2,3,3,4,0
77,14,3,2,2,2,1
77,14,4,0,0,0,0
77,15,1,4,3,3,0
77,15,2,1,2,1,0
77,15,3,3,2,2,1
77,15,4,0,0,0,0
77,16,1,1,3,1,1
77,16,2,4,3,4,0
77,16,3,2,1,3,0
77,16,4,0,0,0,0
77,17,1,2,1,4,1
77,17,2,3,3,2,0
77,17,3,3,1,4,0
77,17,4,0,0,0,0
78,0,1,1,3,4,0
78,0,2,4,2,2,1
78,0,3,2,1,3,0
78,0,4,0,0,0,0
78,1,1,2,1,3,0
78,1,2,3,2,2,0
78,1,3,1,3,4,1
78,1,4,0,0,0,0
78,3,1,2,3,1,0
78,3,2,1,2,2,0
78,3,3,3,1,4,0
78,3,4,0,0,0,1
78,4,1,3,2,1,0
78,4,2,1,1,3,0
78,4,3,4,3,4,1
78,4,4,0,0,0,0
78,5,1,4,2,3,0
78,5,2,4,1,2,1
78,5,3,2,2,4,0
78,5,4,0,0,0,0
78,6,1,2,1,2,1
78,6,2,1,3,1,0
78,6,3,3,2,3,0
78,6,4,0,0,0,0
78,7,1,3,3,4,1
78,7,2,2,3,3,0
78,7,3,4,1,1,0
78,7,4,0,0,0,0
78,8,1,3,1,1,1
78,8,2,1,2,2,0
78,8,3,2,3,2,0
78,8,4,0,0,0,0
78,9,1,1,1,2,0
78,9,2,3,3,3,1
78,9,3,4,3,4,0
78,9,4,0,0,0,0
78,10,1,4,2,1,1
78,10,2,1,2,3,0
78,10,3,3,1,4,0
78,10,4,0,0,0,0
78,11,1,2,1,4,0
78,11,2,1,2,1,0
78,11,3,2,1,3,1
78,11,4,0,0,0,0
78,12,1,3,3,2,0
78,12,2,4,3,2,1
78,12,3,2,2,1,0
78,12,4,0,0,0,0
78,13,1,4,3,3,0
78,13,2,1,1,4,0
78,13,3,4,2,4,1
78,13,4,0,0,0,0
78,14,1,4,1,1,0
78,14,2,2,2,2,1
78,14,3,1,3,4,0
78,14,4,0,0,0,0
78,15,1,3,3,1,0
78,15,2,1,2,2,1
78,15,3,3,1,3,0
78,15,4,0,0,0,0
78,16,1,3,2,2,0
78,16,2,4,2,4,0
78,16,3,2,3,3,1
78,16,4,0,0,0,0
78,17,1,1,1,3,0
78,17,2,2,3,1,0
78,17,3,1,1,4,1
78,17,4,0,0,0,0
79,0,1,1,3,4,0
79,0,2,4,2,2,0
79,0,3,2,1,3,0
79,0,4,0,0,0,1
79,1,1,2,1,3,0
79,1,2,3,2,2,0
79,1,3,1,3,4,1
79,1,4,0,0,0,0
79,3,1,4,2,1,0
79,3,2,1,1,3,0
79,3,3,3,3,2,0
79,3,4,0,0,0,1
79,4,1,1,3,4,0
79,4,2,2,2,1,0
79,4,3,2,1,2,1
79,4,4,0,0,0,0
79,5,1,4,3,1,0
79,5,2,4,1,2,0
79,5,3,3,2,4,0
79,5,4,0,0,0,1
79,6,1,1,3,4,0
79,6,2,2,2,3,0
79,6,3,3,1,3,1
79,6,4,0,0,0,0
79,7,1,2,1,4,0
79,7,2,1,2,3,0
79,7,3,4,3,1,1
79,7,4,0,0,0,0
79,8,1,4,1,4,0
79,8,2,3,2,2,0
79,8,3,3,3,3,0
79,8,4,0,0,0,1
79,9,1,2,3,3,0
79,9,2,1,1,1,0
79,9,3,1,2,2,1
79,9,4,0,0,0,0
79,10,1,4,1,2,0
79,10,2,3,2,4,1
79,10,3,1,1,1,0
79,10,4,0,0,0,0
79,11,1,4,2,3,1
79,11,2,3,1,1,0
79,11,3,2,3,4,0
79,11,4,0,0,0,0
79,12,1,4,3,3,0
79,12,2,2,2,2,0
79,12,3,1,2,4,0
79,12,4,0,0,0,1
79,13,1,3,3,1,0
79,13,2,2,1,3,0
79,13,3,2,3,2,0
79,13,4,0,0,0,1
79,14,1,4,1,1,1
79,14,2,1,3,2,0
79,14,3,4,2,1,0
79,14,4,0,0,0,0
79,15,1,1,1,3,1
79,15,2,2,2,4,0
79,15,3,3,3,4,0
79,15,4,0,0,0,0
79,16,1,4,3,2,0
79,16,2,3,1,4,0
79,16,3,3,2,3,1
79,16,4,0,0,0,0
79,17,1,1,3,2,0
79,17,2,4,2,4,0
79,17,3,2,1,1,0
79,17,4,0,0,0,1
80,0,1,1,3,4,1
80,0,2,4,2,2,0
80,0,3,2,1,3,0
80,0,4,0,0,0,0
80,1,1,2,1,3,0
80,1,2,3,2,2,0
80,1,3,1,3,4,0
80,1,4,0,0,0,1
80,3,1,1,1,1,1
80,3,2,3,2,3,0
80,3,3,4,3,4,0
80,3,4,0,0,0,0
80,4,1,2,1,3,1
80,4,2,3,3,2,0
80,4,3,4,2,1,0
80,4,4,0,0,0,0
80,5,1,1,3,2,0
80,5,2,2,2,2,0
80,5,3,3,1,4,1
80,5,4,0,0,0,0
80,6,1,4,2,4,0
80,6,2,1,3,3,1
80,6,3,2,1,2,0
80,6,4,0,0,0,0
80,7,1,1,1,4,0
80,7,2,2,3,1,0
80,7,3,1,2,1,1
80,7,4,0,0,0,0
80,8,1,2,2,1,0
80,8,2,4,3,3,1
80,8,3,3,1,3,0
80,8,4,0,0,0,0
80,9,1,3,1,2,1
80,9,2,1,2,4,0
80,9,3,4,3,1,0
80,9,4,0,0,0,0
80,10,1,3,3,4,0
80,10,2,4,1,1,1
80,10,3,2,2,3,0
80,10,4,0,0,0,0
80,11,1,4,1,4,1
80,11,2,3,2,2,0
80,11,3,2,3,3,0
80,11,4,0,0,0,0
80,12,1,1,2,2,1
80,12,2,2,2,4,0
80,12,3,3,1,1,0
80,12,4,0,0,0,0
80,13,1,1,3,3,0
80,13,2,4,3,2,1
80,13,3,4,1,3,0
80,13,4,0,0,0,0
80,14,1,1,2,3,0
80,14,2,2,3,1,0
80,14,3,3,3,4,0
80,14,4,0,0,0,1
80,15,1,2,2,2,0
80,15,2,3,2,4,0
80,15,3,4,1,2,0
80,15,4,0,0,0,1
80,16,1,1,1,4,0
80,16,2,4,3,2,0
80,16,3,1,1,1,0
80,16,4,0,0,0,1
80,17,1,3,3,3,1
80,17,2,2,1,2,0
80,17,3,3,2,1,0
80,17,4,0,0,0,0
81,0,1,1,3,4,0
81,0,2,4,2,2,1
81,0,3,2,1,3,0
81,0,4,0,0,0,0
81,1,1,2,1,3,0
81,1,2,3,2,2,1
81,1,3,1,3,4,0
81,1,4,0,0,0,0
81,3,1,4,2,3,1
81,3,2,3,1,2,0
81,3,3,3,3,4,0
81,3,4,0,0,0,0
81,4,1,1,3,2,1
81,4,2,1,1,1,0
81,4,3,2,2,4,0
81,4,4,0,0,0,0
81,5,1,4,2,1,0
81,5,2,2,3,3,0
81,5,3,3,1,3,0
81,5,4,0,0,0,1
81,6,1,4,1,4,1
81,6,2,2,1,2,0
81,6,3,1,2,1,0
81,6,4,0,0,0,0
81,7,1,4,3,2,0
81,7,2,2,3,3,0
81,7,3,3,2,1,0
81,7,4,0,0,0,1
81,8,1,3,3,1,0
81,8,2,1,1,4,0
81,8,3,4,2,2,1
81,8,4,0,0,0,0
81,9,1,1,3,1,0
81,9,2,4,3,4,1
81,9,3,2,2,3,0
81,9,4,0,0,0,0
81,10,1,1,1,4,0
81,10,2,1,3,2,0
81,10,3,3,1,3,1
81,10,4,0,0,0,0
81,11,1,2,2,1,0
81,11,2,2,1,2,1
81,11,3,1,2,3,0
81,11,4,0,0,0,0
81,12,1,2,1,1,1
81,12,2,3,3,4,0
81,12,3,4,1,3,0
81,12,4,0,0,0,0
81,13,1,1,2,2,1
81,13,2,3,2,4,0
81,13,3,4,1,1,0
81,13,4,0,0,0,0
81,14,1,2,3,4,1
81,14,2,3,2,2,0
81,14,3,4,3,1,0
81,14,4,0,0,0,0
81,15,1,2,1,4,1
81,15,2,4,2,3,0
81,15,3,1,3,3,0
81,15,4,0,0,0,0
81,16,1,2,2,2,0
81,16,2,1,2,4,0
81,16,3,3,1,1,0
81,16,4,0,0,0,1
81,17,1,3,2,3,0
81,17,2,4,3,2,0
81,17,3,1,1,3,1
81,17,4,0,0,0,0
82,0,1,1,3,4,0
82,0,2,4,2,2,0
82,0,3,2,1,3,1
82,0,4,0,0,0,0
82,1,1,2,1,3,0
82,1,2,3,2,2,1
82,1,3,1,3,4,0
82,1,4,0,0,0,0
82,3,1,4,1,2,0
82,3,2,3,2,4,1
82,3,3,2,3,1,0
82,3,4,0,0,0,0
82,4,1,2,1,2,0
82,4,2,1,2,3,0
82,4,3,3,3,3,1
82,4,4,0,0,0,0
82,5,1,1,2,2,0
82,5,2,3,1,4,0
82,5,3,4,3,4,1
82,5,4,0,0,0,0
82,6,1,2,1,3,1
82,6,2,1,2,1,0
82,6,3,4,3,3,0
82,6,4,0,0,0,0
82,7,1,1,3,1,0
82,7,2,3,2,1,0
82,7,3,2,1,4,0
82,7,4,0,0,0,1
82,8,1,1,3,4,0
82,8,2,4,2,2,0
82,8,3,3,1,3,0
82,8,4,0,0,0,1
82,9,1,1,1,4,1
82,9,2,2,2,2,0
82,9,3,4,2,1,0
82,9,4,0,0,0,0
82,10,1,3,3,1,0
82,10,2,4,1,2,0
82,10,3,2,3,3,0
82,10,4,0,0,0,1
82,11,1,2,3,4,1
82,11,2,3,3,2,0
82,11,3,4,1,1,0
82,11,4,0,0,0,0
82,12,1,1,1,3,0
82,12,2,2,2,4,0
82,12,3,3,2,2,1
82,12,4,0,0,0,0
82,13,1,4,2,1,0
82,13,2,1,1,1,1
82,13,3,1,3,3,0
82,13,4,0,0,0,0
82,14,1,4,2,3,1
82,14,2,1,3,2,0
82,14,3,2,1,2,0
82,14,4,0,0,0,0
82,15,1,3,1,1,0
82,15,2,4,3,4,0
82,15,3,3,2,4,0
82,15,4,0,0,0,1
82,16,1,2,3,3,0
82,16,2,2,2,4,0
82,16,3,3,3,2,0
82,16,4,0,0,0,1
82,17,1,1,1,4,0
82,17,2,4,2,3,1
82,17,3,2,1,1,0
82,17,4,0,0,0,0
83,0,1,1,3,4,0
83,0,2,4,2,2,1
83,0,3,2,1,3,0
83,0,4,0,0,0,0
83,1,1,2,1,3,1
83,1,2,3,2,2,0
83,1,3,1,3,4,0
83,1,4,0,0,0,0
83,3,1,2,1,3,0
83,3,2,3,2,1,1
83,3,3,4,3,2,0
83,3,4,0,0,0,0
83,4,1,4,1,4,0
83,4,2,2,3,4,1
83,4,3,1,2,2,0
83,4,4,0,0,0,0
83,5,1,3,2,1,0
83,5,2,4,1,1,0
83,5,3,1,3,3,0
83,5,4,0,0,0,1
83,6,1,3,1,3,0
83,6,2,2,3,2,0
83,6,3,4,2,4,1
83,6,4,0,0,0,0
83,7,1,4,2,3,0
83,7,2,1,1,4,1
83,7,3,3,3,2,0
83,7,4,0,0,0,0
83,8,1,1,1,2,1
83,8,2,2,2,1,0
83,8,3,1,3,3,0
83,8,4,0,0,0,0
83,9,1,3,2,4,0
83,9,2,2,1,2,1
83,9,3,4,3,1,0
83,9,4,0,0,0,0
83,10,1,3,3,4,1
83,10,2,1,1,1,0
83,10,3,2,1,3,0
83,10,4,0,0,0,0
83,11,1,2,2,4,0
83,11,2,1,2,2,1
83,11,3,3,3,3,0
83,11,4,0,0,0,0
83,12,1,3,1,1,0
83,12,2,2,2,2,1
83,12,3,4,3,1,0
83,12,4,0,0,0,0
83,13,1,1,3,1,0
83,13,2,4,2,3,1
83,13,3,1,1,4,0
83,13,4,0,0,0,0
83,14,1,4,1,3,0
83,14,2,3,1,2,0
83,14,3,2,3,4,0
83,14,4,0,0,0,1
83,15,1,4,2,4,0
83,15,2,1,2,1,0
83,15,3,4,3,2,0
83,15,4,0,0,0,1
83,16,1,2,2,4,0
83,16,2,3,3,3,0
83,16,3,2,1,1,0
83,16,4,0,0,0,1
83,17,1,4,1,2,0
83,17,2,2,2,3,0
83,17,3,1,3,3,1
83,17,4,0,0,0,0
84,0,1,1,3,4,1
84,0,2,4,2,2,0
84,0,3,2,1,3,0
84,0,4,0,0,0,0
84,1,1,2,1,3,0
84,1,2,3,2,2,0
84,1,3,1,3,4,0
84,1,4,0,0,0,1
84,3,1,4,3,4,0
84,3,2,1,2,3,0
84,3,3,2,1,2,0
84,3,4,0,0,0,1
84,4,1,4,2,4,0
84,4,2,3,3,1,0
84,4,3,3,1,1,1
84,4,4,0,0,0,0
84,5,1,4,3,2,0
84,5,2,2,3,3,1
84,5,3,1,1,4,0
84,5,4,0,0,0,0
84,6,1,3,2,3,1
84,6,2,2,2,2,0
84,6,3,1,1,2,0
84,6,4,0,0,0,0
84,7,1,2,1,4,1
84,7,2,1,3,2,0
84,7,3,3,2,1,0
84,7,4,0,0,0,0
84,8,1,4,1,1,0
84,8,2,4,2,3,0
84,8,3,1,2,1,0
84,8,4,0,0,0,1
84,9,1,2,3,4,0
84,9,2,4,1,3,0
84,9,3,1,3,1,0
84,9,4,0,0,0,1
84,10,1,3,1,2,0
84,10,2,3,3,4,0
84,10,3,2,2,1,1
84,10,4,0,0,0,0
84,11,1,2,3,2,1
84,11,2,3,3,3,0
84,11,3,1,2,3,0
84,11,4,0,0,0,0
84,12,1,3,2,4,1
84,12,2,1,1,1,0
84,12,3,4,1,4,0
84,12,4,0,0,0,0
84,13,1,3,3,3,0
84,13,2,4,2,2,1
84,13,3,2,3,1,0
84,13,4,0,0,0,0
84,14,1,2,3,3,1
84,14,2,3,1,2,0
84,14,3,1,2,4,0
84,14,4,0,0,0,0
84,15,1,1,3,1,0
84,15,2,2,1,3,0
84,15,3,4,1,4,0
84,15,4,0,0,0,1
84,16,1,3,3,2,0
84,16,2,2,2,2,0
84,16,3,4,1,3,1
84,16,4,0,0,0,0
84,17,1,4,2,2,0
84,17,2,2,1,1,1
84,17,3,1,3,4,0
84,17,4,0,0,0,0
85,0,1,1,3,4,1
85,0,2,4,2,2,0
85,0,3,2,1,3,0
85,0,4,0,0,0,0
85,1,1,2,1,3,1
85,1,2,3,2,2,0
85,1,3,1,3,4,0
85,1,4,0,0,0,0
85,3,1,2,3,1,0
85,3,2,4,1,4,0
85,3,3,1,2,3,0
85,3,4,0,0,0,1
85,4,1,3,2,4,0
85,4,2,2,1,1,1
85,4,3,3,3,2,0
85,4,4,0,0,0,0
85,5,1,3,1,2,0
85,5,2,1,3,4,1
85,5,3,2,2,3,0
85,5,4,0,0,0,0
85,6,1,4,3,2,0
85,6,2,1,1,3,0
85,6,3,4,3,1,0
85,6,4,0,0,0,1
85,7,1,2,2,2,0
85,7,2,3,1,3,1
85,7,3,4,1,4,0
85,7,4,0,0,0,0
85,8,1,1,2,3,0
85,8,2,3,3,1,0
85,8,3,2,2,1,1
85,8,4,0,0,0,0
85,9,1,2,3,3,0
85,9,2,4,2,4,1
85,9,3,1,3,2,0
85,9,4,0,0,0,0
85,10,1,4,3,3,1
85,10,2,1,1,2,0
85,10,3,3,2,1,0
85,10,4,0,0,0,0
85,11,1,4,2,1,0
85,11,2,2,1,2,0
85,11,3,1,2,4,0
85,11,4,0,0,0,1
85,12,1,2,1,1,0
85,12,2,3,1,3,0
85,12,3,3,3,4,1
85,12,4,0,0,0,0
85,13,1,4,2,2,0
85,13,2,1,3,2,0
85,13,3,2,1,4,0
85,13,4,0,0,0,1
85,14,1,2,1,4,1
85,14,2,4,3,3,0
85,14,3,1,2,1,0
85,14,4,0,0,0,0
85,15,1,2,3,3,0
85,15,2,3,1,1,0
85,15,3,4,2,4,0
85,15,4,0,0,0,1
85,16,1,1,1,4,0
85,16,2,4,2,2,1
85,16,3,3,3,2,0
85,16,4,0,0,0,0
85,17,1,1,3,3,0
85,17,2,1,2,1,1
85,17,3,3,1,2,0
85,17,4,0,0,0,0
86,0,1,1,3,4,0
86,0,2,4,2,2,0
86,0,3,2,1,3,0
86,0,4,0,0,0,1
86,1,1,2,1,3,0
86,1,2,3,2,2,1
86,1,3,1,3,4,0
86,1,4,0,0,0,0
86,3,1,1,1,2,0
86,3,2,2,2,3,0
86,3,3,3,3,4,1
86,3,4,0,0,0,0
86,4,1,1,3,3,0
86,4,2,4,1,1,0
86,4,3,4,2,2,1
86,4,4,0,0,0,0
86,5,1,3,2,4,0
86,5,2,4,2,1,1
86,5,3,2,1,2,0
86,5,4,0,0,0,0
86,6,1,3,2,1,1
86,6,2,4,1,3,0
86,6,3,1,3,4,0
86,6,4,0,0,0,0
86,7,1,2,3,3,1
86,7,2,3,1,4,0
86,7,3,2,3,1,0
86,7,4,0,0,0,0
86,8,1,3,3,2,0
86,8,2,1,2,4,0
86,8,3,4,1,3,0
86,8,4,0,0,0,1
86,9,1,2,2,2,0
86,9,2,1,3,1,0
86,9,3,2,1,4,1
86,9,4,0,0,0,0
86,10,1,1,2,3,0
86,10,2,4,3,2,0
86,10,3,2,1,1,0
86,10,4,0,0,0,1
86,11,1,4,2,4,0
86,11,2,1,3,1,0
86,11,3,3,1,3,0
86,11,4,0,0,0,1
86,12,1,1,1,4,1
86,12,2,4,3,1,0
86,12,3,3,2,2,0
86,12,4,0,0,0,0
86,13,1,2,3,4,0
86,13,2,1,1,2,0
86,13,3,4,2,3,0
86,13,4,0,0,0,1
86,14,1,3,1,2,0
86,14,2,2,2,1,0
86,14,3,4,3,3,0
86,14,4,0,0,0,1
86,15,1,3,3,3,0
86,15,2,1,1,1,0
86,15,3,2,2,4,1
86,15,4,0,0,0,0
86,16,1,2,1,2,0
86,16,2,3,3,3,1
86,16,3,3,2,1,0
86,16,4,0,0,0,0
86,17,1,1,2,2,0
86,17,2,3,1,3,1
86,17,3,4,3,4,0
86,17,4,0,0,0,0
87,0,1,1,3,4,0
87,0,2,4,2,2,0
87,0,3,2,1,3,0
87,0,4,0,0,0,1
87,1,1,2,1,3,0
87,1,2,3,2,2,0
87,1,3,1,3,4,1
87,1,4,0,0,0,0
87,3,1,2,3,4,0
87,3,2,1,2,3,0
87,3,3,3,1,2,0
87,3,4,0,0,0,1
87,4,1,4,3,2,1
87,4,2,4,1,4,0
87,4,3,3,2,1,0
87,4,4,0,0,0,0
87,5,1,2,3,1,0
87,5,2,1,1,3,0
87,5,3,4,2,4,1
87,5,4,0,0,0,0
87,6,1,2,1,1,0
87,6,2,1,3,3,0
87,6,3,4,2,2,1
87,6,4,0,0,0,0
87,7,1,1,1,2,1
87,7,2,3,3,4,0
87,7,3,2,2,1,0
87,7,4,0,0,0,0
87,8,1,3,3,1,1
87,8,2,1,2,4,0
87,8,3,2,1,3,0
87,8,4,0,0,0,0
87,9,1,3,2,3,1
87,9,2,1,3,2,0
87,9,3,4,1,4,0
87,9,4,0,0,0,0
87,10,1,2,2,3,0
87,10,2,4,1,3,1
87,10,3,3,3,2,0
87,10,4,0,0,0,0
87,11,1,4,3,3,1
87,11,2,2,2,2,0
87,11,3,1,1,1,0
87,11,4,0,0,0,0
87,12,1,2,2,1,0
87,12,2,3,1,4,1
87,12,3,3,3,4,0
87,12,4,0,0,0,0
87,13,1,4,3,2,1
87,13,2,3,1,1,0
87,13,3,1,2,1,0
87,13,4,0,0,0,0
87,14,1,1,2,4,0
87,14,2,2,3,2,0
87,14,3,3,1,3,1
87,14,4,0,0,0,0
87,15,1,2,1,2,1
87,15,2,4,1,1,0
87,15,3,4,3,3,0
87,15,4,0,0,0,0
87,16,1,1,3,3,0
87,16,2,1,2,4,0
87,16,3,2,2,4,1
87,16,4,0,0,0,0
87,17,1,4,2,1,0
87,17,2,3,2,2,1
87,17,3,2,3,4,0
87,17,4,0,0,0,0
88,0,1,1,3,4,1
88,0,2,4,2,2,0
88,0,3,2,1,3,0
88,0,4,0,0,0,0
88,1,1,2,1,3,0
88,1,2,3,2,2,0
88,1,3,1,3,4,1
88,1,4,0,0,0,0
88,3,1,4,1,4,0
88,3,2,2,2,3,0
88,3,3,1,3,1,0
88,3,4,0,0,0,1
88,4,1,4,2,4,0
88,4,2,2,1,2,0
88,4,3,3,3,2,0
88,4,4,0,0,0,1
88,5,1,1,2,3,0
88,5,2,3,3,4,0
88,5,3,3,1,3,0
88,5,4,0,0,0,1
88,6,1,4,3,3,0
88,6,2,4,1,2,1
88,6,3,1,2,1,0
88,6,4,0,0,0,0
88,7,1,2,3,1,0
88,7,2,3,2,1,0
88,7,3,1,1,2,1
88,7,4,0,0,0,0
88,8,1,2,2,4,0
88,8,2,4,1,1,1
88,8,3,1,3,2,0
88,8,4,0,0,0,0
88,9,1,2,1,3,0
88,9,2,4,2,2,1
88,9,3,3,1,4,0
88,9,4,0,0,0,0
88,10,1,2,3,1,0
88,10,2,3,2,3,0
88,10,3,1,3,4,0
88,10,4,0,0,0,1
88,11,1,1,2,2,0
88,11,2,4,3,3,0
88,11,3,2,1,4,0
88,11,4,0,0,0,1
88,12,1,1,3,3,0
88,12,2,4,2,4,1
88,12,3,3,1,1,0
88,12,4,0,0,0,0
88,13,1,3,3,2,0
88,13,2,2,2,1,0
88,13,3,1,1,1,1
88,13,4,0,0,0,0
88,14,1,2,3,2,0
88,14,2,3,2,2,0
88,14,3,4,1,3,0
88,14,4,0,0,0,1
88,15,1,1,1,1,0
88,15,2,2,3,4,0
88,15,3,1,2,3,1
88,15,4,0,0,0,0
88,16,1,2,1,2,1
88,16,2,3,3,4,0
88,16,3,4,3,4,0
88,16,4,0,0,0,0
88,17,1,1,3,4,1
88,17,2,3,1,3,0
88,17,3,4,2,1,0
88,17,4,0,0,0,0
89,0,1,1,3,4,0
89,0,2,4,2,2,1
89,0,3,2,1,3,0
89,0,4,0,0,0,0
89,1,1,2,1,3,1
89,1,2,3,2,2,0
89,1,3,1,3,4,0
89,1,4,0,0,0,0
89,3,1,3,1,1,0
89,3,2,2,3,3,0
89,3,3,4,2,2,1
89,3,4,0,0,0,0
89,4,1,1,3,1,0
89,4,2,4,2,4,1
89,4,3,2,1,4,0
89,4,4,0,0,0,0
89,5,1,4,3,4,0
89,5,2,3,1,2,0
89,5,3,1,2,2,1
89,5,4,0,0,0,0
89,6,1,1,2,3,0
89,6,2,3,3,1,0
89,6,3,2,1,1,1
89,6,4,0,0,0,0
89,7,1,2,3,2,0
89,7,2,1,2,3,0
89,7,3,1,1,4,1
89,7,4,0,0,0,0
89,8,1,4,1,1,0
89,8,2,3,3,3,1
89,8,3,2,2,2,0
89,8,4,0,0,0,0
89,9,1,3,2,4,0
89,9,2,3,3,4,0
89,9,3,4,1,3,1
89,9,4,0,0,0,0
89,10,1,1,1,3,0
89,10,2,4,2,1,0
89,10,3,2,3,3,0
89,10,4,0,0,0,1
89,11,1,1,3,1,0
89,11,2,3,2,4,0
89,11,3,4,1,2,0
89,11,4,0,0,0,1
89,12,1,4,1,3,0
89,12,2,3,2,4,0
89,12,3,2,3,2,0
89,12,4,0,0,0,1
89,13,1,1,3,1,0
89,13,2,1,1,2,0
89,13,3,2,2,1,0
89,13,4,0,0,0,1
89,14,1,4,2,4,0
89,14,2,2,1,2,0
89,14,3,3,3,3,0
89,14,4,0,0,0,1
89,15,1,4,3,4,1
89,15,2,3,1,1,0
89,15,3,2,2,3,0
89,15,4,0,0,0,0
89,16,1,1,1,2,0
89,16,2,3,2,2,0
89,16,3,2,1,4,0
89,16,4,0,0,0,1
